Date,Open,High,Low,Close,Adj Close,Volume
22/10/2015,33.771999,34.4025,33.584999,34.056999,34.056999,88632000
23/10/2015,37.502998,37.625,35.896999,35.966499,35.966499,126726000
26/10/2015,36.000999,36.747501,36.000999,36.556,36.556,48776000
27/10/2015,36.328499,36.798,36.207001,36.640999,36.640999,38778000
28/10/2015,36.650002,36.8685,36.363499,36.846001,36.846001,39604000
29/10/2015,36.831501,37.3395,36.757999,37.2425,37.2425,36520000
30/10/2015,37.278,37.315498,36.8265,36.869499,36.869499,39984000
02/11/2015,36.726501,37.409,36.572498,37.387001,37.387001,39914000
03/11/2015,37.2715,37.584999,37.057999,37.441002,37.441002,36306000
04/11/2015,37.494999,37.994999,37.459999,37.765499,37.765499,41840000
05/11/2015,37.940498,38.317501,37.873501,38.033501,38.033501,45486000
06/11/2015,37.969501,38.151001,37.751499,38.080002,38.080002,33544000
09/11/2015,37.925999,38.165001,37.455502,37.738499,37.738499,35538000
10/11/2015,37.674,38.029999,37.420502,37.912998,37.912998,29798000
11/11/2015,38.118999,38.453999,37.987499,38.262501,38.262501,41866000
12/11/2015,38.008999,38.290001,37.792999,37.8265,37.8265,35452000
13/11/2015,37.702,37.766499,36.973499,37.003502,37.003502,48188000
16/11/2015,37.010502,37.585499,36.716499,37.521,37.521,50704000
17/11/2015,37.623501,37.747501,37.202499,37.299,37.299,38864000
18/11/2015,37.4785,38.055,37.369499,38.0005,38.0005,36266000
19/11/2015,37.988998,38.161499,37.8615,37.997002,37.997002,28078000
20/11/2015,38.465,38.966,38.205002,38.849998,38.849998,55478000
23/11/2015,38.873501,39.145,38.675499,38.834999,38.834999,34648000
24/11/2015,38.647999,38.7995,37.905499,38.481499,38.481499,47880000
25/11/2015,38.584499,38.650002,38.3265,38.463001,38.463001,23612000
27/11/2015,38.458,38.700001,38.349998,38.598499,38.598499,14434000
30/11/2015,38.593498,38.751499,38.056,38.142502,38.142502,33586000
01/12/2015,38.347,39.25,38.297501,39.189499,39.189499,40398000
02/12/2015,39.262501,39.6525,38.821499,38.892502,38.892502,46876000
03/12/2015,39.028,39.223999,38.122501,38.41,38.41,41950000
04/12/2015,38.4855,39.120998,38.275501,38.960499,38.960499,49800000
07/12/2015,39.002998,39.049999,38.335999,38.649502,38.649502,36626000
08/12/2015,38.224998,38.932499,38.125999,38.757,38.757,31082000
09/12/2015,38.555,38.804501,37.600498,38.127499,38.127499,46550000
10/12/2015,38.179501,38.303501,37.75,38.001999,38.001999,32458000
11/12/2015,37.450001,37.872002,37.432499,37.521,37.521,43184000
14/12/2015,37.563,38.2075,36.813,38.126999,38.126999,53864000
15/12/2015,38.3895,38.737499,37.900002,38.004501,38.004501,49386000
16/12/2015,38.328499,39.075001,37.852501,38.829498,38.829498,53120000
17/12/2015,39.057999,39.079498,38.465,38.491501,38.491501,36510000
18/12/2015,38.3615,38.707001,37.829498,37.842499,37.842499,67794000
21/12/2015,38.1525,38.317501,37.7075,38.040001,38.040001,34848000
22/12/2015,38.213501,38.516998,38.060001,38.356499,38.356499,36338000
23/12/2015,38.5345,38.595001,37.8825,38.425499,38.425499,30594000
24/12/2015,38.425999,38.459999,38.219501,38.292,38.292,10412000
28/12/2015,38.5,39.140999,38.386501,39.112,39.112,31156000
29/12/2015,39.349499,39.934502,39.310001,39.698002,39.698002,38430000
30/12/2015,39.698002,39.823002,39.360001,39.514999,39.514999,28566000
31/12/2015,39.390999,39.4165,38.866001,38.900501,38.900501,32752000
04/01/2016,38.110001,38.110001,37.376999,37.972,37.972,67382000
05/01/2016,38.205002,38.459999,37.782501,38.0765,38.0765,45216000
06/01/2016,37.518501,38.286499,37.400002,37.966499,37.966499,48206000
07/01/2016,37.324501,37.765499,36.764,37.049999,37.049999,63132000
08/01/2016,37.389999,37.506001,36.445999,36.545502,36.545502,47506000
11/01/2016,36.5975,36.754002,35.978001,36.6535,36.6535,50896000
12/01/2016,37.037498,37.417,36.821499,37.266998,37.266998,46816000
13/01/2016,37.466999,37.650002,35.839001,35.9785,35.9785,51728000
14/01/2016,36.222,36.994499,35.25,36.5695,36.5695,55558000
15/01/2016,35.4995,36.208,35.0755,35.524502,35.524502,76676000
19/01/2016,36.0075,36.267502,35.4925,35.953999,35.953999,48724000
20/01/2016,35.294998,36.3475,34.389,35.928001,35.928001,82440000
21/01/2016,36.008499,36.883499,35.5555,36.3335,36.3335,51938000
22/01/2016,37.099998,37.428001,37.025002,37.272999,37.272999,47146000
25/01/2016,37.192001,37.623001,36.625,36.681,36.681,45340000
26/01/2016,36.760502,36.973,36.348499,36.689499,36.689499,30940000
27/01/2016,36.794498,36.794498,35.672501,35.879002,35.879002,42428000
28/01/2016,36.9095,37.557999,36.529999,37.415001,37.415001,62104000
29/01/2016,37.448002,38.255501,37.209999,38.067501,38.067501,75808000
01/02/2016,38.563,38.879501,38.069,38.538502,38.538502,111522000
02/02/2016,40.025002,40.517502,39.029999,39.045502,39.045502,135846000
03/02/2016,39.313999,39.571499,36.813,37.469002,37.469002,131114000
04/02/2016,37.2295,37.262001,36.130001,36.501499,36.501499,104922000
05/02/2016,36.275002,36.335999,35.007,35.188,35.188,109556000
08/02/2016,34.383999,35.226002,34.100498,35.208,35.208,89410000
09/02/2016,34.647499,36.048,34.424999,35.050999,35.050999,84300000
10/02/2016,35.5895,36.160999,35.269501,35.342499,35.342499,60314000
11/02/2016,34.817001,35.616001,34.559502,35.318001,35.318001,65004000
12/02/2016,35.6105,35.799999,35.078999,35.344501,35.344501,46538000
16/02/2016,35.932499,36.144001,35.508999,35.882,35.882,43444000
17/02/2016,36.349998,36.688,35.830502,36.598499,36.598499,49154000
18/02/2016,36.698002,36.799999,35.7775,35.8755,35.8755,47276000
19/02/2016,35.794998,36.2015,35.655998,36.105499,36.105499,34918000
22/02/2016,36.475498,36.7425,36.172501,36.452499,36.452499,37516000
23/02/2016,36.305,36.544998,35.783501,35.864498,35.864498,41332000
24/02/2016,35.530499,36.061001,35.101002,36.044998,36.044998,37092000
25/02/2016,36.1465,36.475498,35.661499,36.456001,36.456001,36146000
26/02/2016,36.68,36.807999,36.097,36.243,36.243,42474000
29/02/2016,36.049999,36.529999,35.841999,35.861,35.861,45068000
01/03/2016,36.064999,37.116501,35.931999,37.108501,37.108501,60112000
02/03/2016,37.143501,37.155998,36.662498,36.973999,36.973999,36292000
03/03/2016,36.973999,37.049999,36.481499,36.579498,36.579498,40534000
04/03/2016,36.740002,36.75,36.280998,36.511002,36.511002,48516000
07/03/2016,36.2575,36.3605,35.257,35.639999,35.639999,61690000
08/03/2016,35.419498,36.112499,35.200001,35.676498,35.676498,52530000
09/03/2016,35.758499,36.312,35.632999,36.2705,36.2705,39544000
10/03/2016,36.3895,36.827,36.164501,36.608501,36.608501,44616000
11/03/2016,36.997501,37.244999,36.834999,37.2435,37.2435,35380000
14/03/2016,37.248501,37.713001,37.182999,37.512001,37.512001,32824000
15/03/2016,37.300999,37.650501,37.141998,37.5285,37.5285,29832000
16/03/2016,37.452499,37.950001,37.325001,37.868,37.868,29306000
17/03/2016,37.8825,38.266998,37.868,37.924,37.924,44564000
18/03/2016,38.081501,38.106998,37.591,37.7705,37.7705,56222000
21/03/2016,37.695499,38.167,37.563499,38.108002,38.108002,28774000
22/03/2016,37.922001,38.25,37.894001,38.002499,38.002499,22096000
23/03/2016,38.1675,38.269501,37.801498,37.877998,37.877998,24678000
24/03/2016,37.560001,37.877998,37.525002,37.742001,37.742001,31116000
28/03/2016,37.808498,37.915001,37.602001,37.664001,37.664001,21676000
29/03/2016,37.683998,38.359001,37.414501,38.294498,38.294498,40062000
30/03/2016,38.4105,38.865501,38.379002,38.417,38.417,40396000
31/03/2016,38.417,38.453999,37.912498,38.145,38.145,32554000
01/04/2016,37.858002,38.501999,37.759998,38.483501,38.483501,31674000
04/04/2016,38.475498,38.622002,38.0895,38.256001,38.256001,26924000
05/04/2016,37.906502,38.143501,37.779999,37.928501,37.928501,24478000
06/04/2016,37.891998,38.421001,37.814999,38.4035,38.4035,25312000
07/04/2016,38.265999,38.467999,37.875,38.006001,38.006001,25498000
08/04/2016,38.293499,38.356499,37.788502,37.973499,37.973499,23434000
11/04/2016,38.272499,38.361,37.867001,37.876999,37.876999,31774000
12/04/2016,37.921501,38.245998,37.578499,38.216,38.216,27388000
13/04/2016,38.515499,38.787498,38.2295,38.595501,38.595501,35426000
14/04/2016,38.768002,38.980499,38.660999,38.769501,38.769501,26992000
15/04/2016,38.775002,39.046501,38.746498,39,39,31712000
18/04/2016,39.009499,39.427502,38.880501,39.383999,39.383999,33540000
19/04/2016,39.525002,39.547501,38.5135,38.8125,38.8125,43952000
20/04/2016,38.958,38.983002,38.563499,38.745998,38.745998,34262000
21/04/2016,38.865501,39.084,38.577499,39,39,77628000
22/04/2016,37.195499,37.695999,36.518501,36.8885,36.8885,140798000
25/04/2016,36.767502,37.243999,36.755001,37.1105,37.1105,49442000
26/04/2016,37.221001,37.279499,36.015999,36.268501,36.268501,55864000
27/04/2016,36.265999,36.357498,35.453999,36.073002,36.073002,66262000
28/04/2016,36.164501,36.463001,35.16,35.252998,35.252998,62590000
29/04/2016,35.206001,35.605499,35.188999,35.394001,35.394001,58278000
02/05/2016,35.596001,35.7705,35.318001,35.720501,35.720501,33476000
03/05/2016,35.625,35.668499,35.366501,35.422001,35.422001,38620000
04/05/2016,35.338501,35.752499,35.202499,35.568501,35.568501,34172000
05/05/2016,35.75,35.877499,35.4725,35.7355,35.7355,29668000
06/05/2016,35.610001,36.2995,35.5975,36.258999,36.258999,39952000
09/05/2016,36.334999,36.7145,36.174999,36.456501,36.456501,38074000
10/05/2016,36.748001,37,36.580502,36.969002,36.969002,32634000
11/05/2016,37.026001,37.040001,36.395,36.5275,36.5275,29834000
12/05/2016,36.599998,36.768501,36.213501,36.4035,36.4035,27094000
13/05/2016,36.331001,36.564499,36.175499,36.241501,36.241501,25244000
16/05/2016,36.216,36.633999,36,36.514999,36.514999,22538000
17/05/2016,36.553001,36.7925,35.900002,36.009499,36.009499,33404000
18/05/2016,35.924999,36.2785,35.750999,36.089001,36.089001,32536000
19/05/2016,35.915001,36.025002,35.515499,35.765499,35.765499,30598000
20/05/2016,35.823002,36.384998,35.7505,36.085499,36.085499,34798000
23/05/2016,35.999001,36.174999,35.847,35.862499,35.862499,24816000
24/05/2016,35.9925,36.709999,35.982498,36.651501,36.651501,37884000
25/05/2016,36.75,36.994499,36.630001,36.904999,36.904999,32216000
26/05/2016,36.799999,37.055,36.650002,36.8465,36.8465,27202000
27/05/2016,36.8755,37.3955,36.850498,37.380001,37.380001,34802000
31/05/2016,37.438,37.674,37.2785,37.442501,37.442501,42484000
01/06/2016,37.4235,37.568501,37.216999,37.423,37.423,20788000
02/06/2016,37.305,37.365002,36.849998,37.213501,37.213501,33916000
03/06/2016,37.074501,37.074501,36.695499,36.792999,36.792999,24608000
06/06/2016,36.924999,36.924999,36.414501,36.502998,36.502998,29992000
07/06/2016,36.663502,36.835499,36.540001,36.554501,36.554501,24314000
08/06/2016,36.974998,37.190498,36.788502,37.1465,37.1465,32314000
09/06/2016,36.8535,37.196499,36.825001,37.125999,37.125999,19180000
10/06/2016,36.797501,36.981998,36.525501,36.6595,36.6595,29050000
13/06/2016,36.491001,36.950001,36.491001,36.594002,36.594002,23354000
14/06/2016,36.4655,36.799999,36.325001,36.662498,36.662498,26584000
15/06/2016,36.745998,36.857498,36.565498,36.609501,36.609501,23234000
16/06/2016,36.397999,36.519501,35.777,36.212502,36.212502,45002000
17/06/2016,36.0695,36.0695,35.056,35.212502,35.212502,82262000
20/06/2016,35.515499,35.793499,35.2705,35.306499,35.306499,45654000
21/06/2016,35.502499,35.769001,35.233002,35.444,35.444,30318000
22/06/2016,35.702499,35.710499,35.293999,35.523499,35.523499,29058000
23/06/2016,35.5275,35.743999,35.012501,35.7435,35.7435,42500000
24/06/2016,34.508499,35.25,34.245499,34.259998,34.259998,95436000
27/06/2016,34.1245,34.1665,33.632999,34.056999,34.056999,58146000
28/06/2016,34.568501,34.637001,34.2425,34.563,34.563,38246000
29/06/2016,34.713001,34.974998,34.633999,34.759499,34.759499,43124000
30/06/2016,34.8825,35.188499,34.744999,35.176498,35.176498,42250000
01/07/2016,35.255001,35.626499,35.186501,35.512501,35.512501,30984000
05/07/2016,35.2505,35.405998,34.956501,35.244499,35.244499,28440000
06/07/2016,34.992001,35.650002,34.950001,35.448502,35.448502,28902000
07/07/2016,35.505501,35.508499,35.033501,35.362999,35.362999,21174000
08/07/2016,35.528,35.895,35.405499,35.889,35.889,29946000
11/07/2016,35.971001,36.446499,35.943501,36.360001,36.360001,28822000
12/07/2016,36.596001,36.779999,36.375,36.6255,36.6255,26468000
13/07/2016,36.776001,36.776001,36.451,36.473999,36.473999,20436000
14/07/2016,36.696999,36.806999,36.529499,36.790001,36.790001,21408000
15/07/2016,37.049999,37.049999,36.731998,36.781502,36.781502,32342000
18/07/2016,36.8955,37.757,36.8255,37.66,37.66,38698000
19/07/2016,37.4935,37.829498,37.4245,37.670502,37.670502,30436000
20/07/2016,37.702499,38.032001,37.702499,37.854,37.854,22502000
21/07/2016,37.849998,37.907501,37.576,37.720501,37.720501,19062000
22/07/2016,37.866001,37.9725,37.632999,37.964001,37.964001,20920000
25/07/2016,37.883999,37.991001,37.703499,37.875999,37.875999,21466000
26/07/2016,37.875999,37.963001,37.637501,37.8825,37.8825,23792000
27/07/2016,37.948502,38.2225,37.796501,38.098499,38.098499,32172000
28/07/2016,38.442001,38.448502,37.954498,38.292,38.292,73464000
29/07/2016,39.885502,40.196999,39.5,39.567001,39.567001,101810000
01/08/2016,39.3335,40.3745,39.251999,40.047001,40.047001,60594000
02/08/2016,39.866501,40.116001,39.726501,40.006001,40.006001,39928000
03/08/2016,39.823502,39.977001,39.651001,39.945999,39.945999,29206000
04/08/2016,39.911999,40.009998,39.695999,39.862499,39.862499,21520000
05/08/2016,40.005501,40.361,39.890499,40.3465,40.3465,36146000
08/08/2016,40.299999,40.380001,40.084499,40.261501,40.261501,24426000
09/08/2016,40.224499,40.6665,40.202999,40.374001,40.374001,32154000
10/08/2016,40.352501,40.543999,40.324501,40.4245,40.4245,18370000
11/08/2016,40.523499,40.694,40.299999,40.41,40.41,25646000
12/08/2016,40.254501,40.359501,40.181999,40.352501,40.352501,17946000
15/08/2016,40.3605,40.568001,40.2015,40.298,40.298,18596000
16/08/2016,40.174999,40.213001,39.849998,40.059502,40.059502,21158000
17/08/2016,40,40.281502,39.814999,40.271,40.271,21322000
18/08/2016,40.268002,40.400002,40.081501,40.137501,40.137501,17292000
19/08/2016,39.989498,40.061501,39.844002,39.982498,39.982498,22416000
22/08/2016,39.925499,39.965,39.716499,39.8475,39.8475,17056000
23/08/2016,40.023998,40.049999,39.7995,39.829498,39.829498,18350000
24/08/2016,39.842999,39.923,39.537998,39.68,39.68,25672000
25/08/2016,39.599998,39.736,39.3615,39.564999,39.564999,24054000
26/08/2016,39.6245,39.970001,39.470501,39.660999,39.660999,24978000
29/08/2016,39.6525,39.925999,39.515999,39.791,39.791,15474000
30/08/2016,39.644001,39.900002,39.473499,39.596001,39.596001,23348000
31/08/2016,39.48,39.578499,39.360001,39.4925,39.4925,21428000
01/09/2016,39.598999,39.644501,39.316502,39.57,39.57,26070000
02/09/2016,39.7635,39.855,39.662998,39.843498,39.843498,26998000
06/09/2016,39.919498,40.544498,39.7715,40.401001,40.401001,39790000
07/09/2016,40.3965,40.529999,40.186001,40.399502,40.399502,22906000
08/09/2016,40.261002,40.421001,40.050499,40.141998,40.141998,23554000
09/09/2016,39.938499,40.087502,39.4025,39.424,39.424,37752000
12/09/2016,39.226002,40.008499,39.174999,39.941002,39.941002,37274000
13/09/2016,39.7005,39.789501,39.216499,39.436001,39.436001,36180000
14/09/2016,39.376499,39.816502,39.376499,39.522999,39.522999,25842000
15/09/2016,39.5005,40.182499,39.432999,40.061501,40.061501,31144000
16/09/2016,39.951,39.951,39.681,39.898499,39.898499,42612000
19/09/2016,40.0555,40.199501,39.678001,39.769501,39.769501,22990000
20/09/2016,40,40.137501,39.912998,39.988998,39.988998,20984000
21/09/2016,40.063,40.295502,39.801498,40.251499,40.251499,26970000
22/09/2016,40.5,40.952999,40.385502,40.797501,40.797501,35186000
23/09/2016,40.757,40.849998,40.636501,40.748001,40.748001,28234000
26/09/2016,40.491001,40.504002,40.022499,40.1325,40.1325,29454000
27/09/2016,40.091499,40.6745,40.091499,40.536499,40.536499,27346000
28/09/2016,40.203999,40.512501,40.139,40.502998,40.502998,29406000
29/09/2016,40.3615,40.695499,40.042999,40.132,40.132,27000000
30/09/2016,40.18,40.404499,40.075001,40.202999,40.202999,33204000
03/10/2016,40.127499,40.176998,39.811501,40.019001,40.019001,29784000
04/10/2016,40.25,40.325001,39.983501,40.1395,40.1395,25174000
05/10/2016,40.299999,40.424999,40.0355,40.061501,40.061501,24276000
06/10/2016,40.203999,40.3475,40.025501,40.153999,40.153999,21998000
07/10/2016,40.296501,40.297001,39.841,40.0355,40.0355,23262000
10/10/2016,40.196499,40.868999,40.112,40.7085,40.7085,29922000
11/10/2016,40.7085,40.993,40.3685,40.4785,40.4785,34432000
12/10/2016,40.598,40.724998,40.427502,40.588501,40.588501,18158000
13/10/2016,40.303501,40.327999,39.931,40.203999,40.203999,27380000
14/10/2016,40.372501,40.504501,40.116001,40.23,40.23,22238000
17/10/2016,40.2995,40.6745,40.191502,40.341999,40.341999,21128000
18/10/2016,40.710499,41.440498,40.6665,41.074501,41.074501,45786000
19/10/2016,41.144001,41.490002,41.144001,41.341999,41.341999,30002000
20/10/2016,41.377998,41.4235,41.0275,41.081501,41.081501,27878000
21/10/2016,41,41.2145,40.915501,41.202999,41.202999,32316000
24/10/2016,41.504501,41.896999,41.452,41.786999,41.786999,28952000
25/10/2016,41.924999,41.924999,41.264999,41.427502,41.427502,37814000
26/10/2016,41.355999,41.385502,40.817501,41.105,41.105,35898000
27/10/2016,41.150501,41.328999,40.730499,40.8675,40.8675,59470000
28/10/2016,41.497002,41.950001,40.849998,40.978001,40.978001,87098000
31/10/2016,41.121498,41.1315,40.400002,40.494999,40.494999,44854000
01/11/2016,40.543499,40.698002,39.912998,40.273998,40.273998,47118000
02/11/2016,40.338001,40.338001,39.25,39.421001,39.421001,47014000
03/11/2016,39.224998,39.5,38.931499,39.109501,39.109501,43504000
04/11/2016,38.564999,39.424,38.549999,39.055,39.055,39412000
07/11/2016,39.747501,40.25,39.645,40.101501,40.101501,39852000
08/11/2016,40.101501,40.801998,39.980999,40.598999,40.598999,35382000
09/11/2016,40.091499,40.585499,39.602001,40.279499,40.279499,61970000
10/11/2016,40.5,40.502998,38.411499,39.0145,39.0145,118192000
11/11/2016,38.8405,38.864498,38.277,38.587502,38.587502,71852000
14/11/2016,38.588001,38.589001,37.179501,37.660999,37.660999,73766000
15/11/2016,38.273499,39.012001,38.261002,38.757999,38.757999,58878000
16/11/2016,38.521,39.174999,38.316502,38.999001,38.999001,35968000
17/11/2016,39.125,39.445,38.9925,39.307999,39.307999,30674000
18/11/2016,39.358501,39.564499,38.767502,38.7985,38.7985,36126000
21/11/2016,38.904999,39.327499,38.814999,39.240002,39.240002,32616000
22/11/2016,39.449501,39.688499,39.187,39.25,39.25,27884000
23/11/2016,39.476002,39.476002,38.6325,38.950001,38.950001,26260000
25/11/2016,39.130501,39.145,38.9095,39.011501,39.011501,12270000
28/11/2016,38.9175,39.987,38.904999,39.289501,39.289501,51508000
29/11/2016,39.418999,39.821999,39.266998,39.472,39.472,31240000
30/11/2016,39.455002,39.5755,38.657501,38.793999,38.793999,45582000
01/12/2016,38.927502,38.93,37.667999,38.216499,38.216499,57342000
02/12/2016,38.095001,38.525002,37.950001,38.223,38.223,34376000
05/12/2016,38.5,39,38.348499,38.910999,38.910999,33770000
06/12/2016,39.009499,39.264,38.666,38.808998,38.808998,34682000
07/12/2016,38.997501,39.599998,38.676498,39.573502,39.573502,40588000
08/12/2016,39.647499,39.950001,39.3955,39.758499,39.758499,32250000
09/12/2016,39.965,40.497501,39.9025,40.4725,40.4725,38090000
12/12/2016,40.241001,40.567501,40.226501,40.395,40.395,32572000
13/12/2016,40.619499,41.215,40.597,40.766998,40.766998,42564000
14/12/2016,40.796001,41.213001,40.639,40.894501,40.894501,35994000
15/12/2016,40.868,41.150002,40.599998,40.782501,40.782501,35394000
16/12/2016,40.915501,40.959999,40.405998,40.492001,40.492001,51978000
19/12/2016,40.464001,40.811001,40.224998,40.625,40.625,25272000
20/12/2016,40.668499,40.824501,40.549999,40.759998,40.759998,25438000
21/12/2016,40.785999,40.785999,40.255001,40.610001,40.610001,29192000
22/12/2016,40.455002,40.553501,40.301498,40.484001,40.484001,22632000
23/12/2016,40.400501,40.5485,40.255501,40.389999,40.389999,15310000
27/12/2016,40.433998,40.799999,40.290001,40.496498,40.496498,19520000
28/12/2016,40.6665,40.6665,40.122002,40.2285,40.2285,24296000
29/12/2016,40.116501,40.287498,39.907001,40.144001,40.144001,21148000
30/12/2016,40.1605,40.164501,39.480999,39.622501,39.622501,34718000
03/01/2017,40.030998,40.571999,39.844501,40.400501,40.400501,39180000
04/01/2017,40.494499,40.671501,40.205502,40.3885,40.3885,30306000
05/01/2017,40.375,40.687,40.296001,40.651001,40.651001,26810000
06/01/2017,40.7495,41.448002,40.575001,41.260502,41.260502,40342000
09/01/2017,41.318501,41.5215,41.081001,41.359001,41.359001,28178000
10/01/2017,41.3535,41.470501,41.157001,41.300499,41.300499,23948000
11/01/2017,41.331001,41.494999,41.073502,41.493,41.493,26508000
12/01/2017,41.418999,41.519001,41.050499,41.476501,41.476501,26990000
13/01/2017,41.549999,41.732498,41.476002,41.547001,41.547001,25804000
17/01/2017,41.5,41.508999,41.16,41.373001,41.373001,28818000
18/01/2017,41.490002,41.490501,41.203999,41.451,41.451,20554000
19/01/2017,41.450001,41.650002,41.198002,41.218498,41.218498,21410000
20/01/2017,41.454498,41.462002,41.23,41.408501,41.408501,26124000
23/01/2017,41.580502,42.277,41.435001,42.2215,42.2215,49148000
24/01/2017,42.348999,42.576,42.113998,42.476501,42.476501,33768000
25/01/2017,42.677502,42.939499,42.487,42.922501,42.922501,33108000
26/01/2017,42.952499,43.049999,42.526001,42.848999,42.848999,69866000
27/01/2017,42.950001,43.349998,42.095001,42.251499,42.251499,75050000
30/01/2017,41.853001,41.8615,41.051498,41.191502,41.191502,70338000
31/01/2017,40.974998,41.1535,40.669998,41.009499,41.009499,40404000
01/02/2017,41.200001,41.200001,40.612499,40.762001,40.762001,45020000
02/02/2017,40.75,41.228001,40.602501,40.912998,40.912998,33784000
03/02/2017,41.156502,41.306499,40.967499,41.0065,41.0065,30562000
06/02/2017,41.046001,41.119499,40.7145,41.081001,41.081001,27018000
07/02/2017,41.275002,41.596001,41.164501,41.461498,41.461498,33332000
08/02/2017,41.526501,41.712502,41.255501,41.493999,41.493999,26044000
09/02/2017,41.586498,41.598999,41.325001,41.502998,41.502998,23884000
10/02/2017,41.647499,41.857498,41.525501,41.7425,41.7425,28302000
13/02/2017,41.884998,42.087002,41.8125,41.948002,41.948002,25914000
14/02/2017,41.988499,42.099998,41.7915,42.001499,42.001499,27266000
15/02/2017,41.940498,42.088501,41.811001,41.866001,41.866001,27144000
16/02/2017,41.924999,42.134499,41.862999,42.108501,42.108501,20102000
17/02/2017,42.065498,42.347,41.988998,42.327499,42.327499,29224000
21/02/2017,42.399502,42.610001,42.327499,42.463501,42.463501,25206000
22/02/2017,42.400002,42.689499,42.335499,42.568001,42.568001,24488000
23/02/2017,42.554001,42.631001,42.125,42.549999,42.549999,27734000
24/02/2017,42.3825,42.417999,42.147999,42.390499,42.390499,26924000
27/02/2017,42.247501,42.533501,42.150501,42.483501,42.483501,20206000
28/02/2017,42.3675,42.441502,42.071999,42.246498,42.246498,27662000
01/03/2017,42.569,42.900002,42.451,42.837502,42.837502,36374000
02/03/2017,42.815498,42.824501,42.436001,42.4925,42.4925,25018000
03/03/2017,42.446999,42.541,42.2355,42.453999,42.453999,20100000
06/03/2017,42.342999,42.446999,42.058498,42.363499,42.363499,20958000
07/03/2017,42.362999,42.6665,42.276001,42.557499,42.557499,20774000
08/03/2017,42.655998,42.8465,42.5625,42.681999,42.681999,20576000
09/03/2017,42.684502,43.0355,42.633499,42.891998,42.891998,26954000
10/03/2017,43.134998,43.211498,42.880501,43.070499,43.070499,26732000
13/03/2017,43.0415,43.356499,43.041,43.229,43.229,23332000
14/03/2017,43.1875,43.379002,43.0065,43.295502,43.295502,21234000
15/03/2017,43.396999,43.493999,43.064999,43.419498,43.419498,26658000
16/03/2017,43.526501,43.635502,43.375999,43.5,43.5,22090000
17/03/2017,43.683998,43.721001,43.418499,43.6185,43.6185,37366000
20/03/2017,43.473999,43.516998,43.233501,43.3955,43.3955,30844000
21/03/2017,43.502998,43.6735,42.384499,42.507,42.507,50760000
22/03/2017,42.473999,42.767502,42.349998,42.490002,42.490002,27334000
23/03/2017,42.0695,42.084499,41.650002,41.982498,41.982498,65754000
24/03/2017,42.099998,42.200001,41.455002,41.757,41.757,42114000
27/03/2017,41.404499,42.069,41.215,41.925499,41.925499,38692000
28/03/2017,41.984501,42.27,41.613499,42.031502,42.031502,30384000
29/03/2017,42.137501,42.579498,42.069,42.4935,42.4935,29146000
30/03/2017,42.598999,42.599998,42.338501,42.473999,42.473999,18988000
31/03/2017,42.341499,42.478001,42.262001,42.389999,42.389999,28820000
03/04/2017,42.4375,42.950001,42.376499,42.837502,42.837502,39388000
04/04/2017,42.400002,42.650002,42.3755,42.628502,42.628502,26970000
05/04/2017,42.7355,43.029499,42.375999,42.445499,42.445499,37104000
06/04/2017,42.474998,42.679501,42.200001,42.255001,42.255001,30672000
07/04/2017,42.25,42.293999,41.865002,42.105,42.105,22232000
10/04/2017,42.077,42.337002,42.039501,42.084999,42.084999,20924000
11/04/2017,42.084999,42.231499,41.73,41.993999,41.993999,19486000
12/04/2017,41.923,42.186001,41.879501,42.073002,42.073002,22716000
13/04/2017,42.051998,42.186501,41.892502,42.008999,42.008999,21474000
17/04/2017,42.069,42.782001,42.051498,42.7565,42.7565,20982000
18/04/2017,42.626999,42.869499,42.5625,42.699501,42.699501,18724000
19/04/2017,42.869499,43.009998,42.676498,42.8255,42.8255,21606000
20/04/2017,42.987,43.196499,42.875,43.004002,43.004002,23776000
21/04/2017,43.030998,43.122002,42.886501,42.947498,42.947498,23458000
24/04/2017,43.422001,43.998001,43.3055,43.946499,43.946499,33930000
25/04/2017,44.112999,44.612499,43.964001,44.442001,44.442001,40760000
26/04/2017,44.5695,44.649502,44.2575,44.457001,44.457001,26466000
27/04/2017,44.5,44.668999,44.359001,44.571999,44.571999,46846000
28/04/2017,46.450001,46.794998,46.160999,46.226002,46.226002,76918000
01/05/2017,46.2075,46.791,46.040001,46.640999,46.640999,46556000
02/05/2017,46.663502,47.149502,46.549999,46.8545,46.8545,35026000
03/05/2017,46.802502,47.509998,46.760502,47.422501,47.422501,36496000
04/05/2017,47.5145,47.957001,47.3685,47.736,47.736,38752000
05/05/2017,47.835999,47.922001,47.404999,47.514,47.514,32310000
08/05/2017,47.372501,48.0495,47.369999,47.934502,47.934502,37534000
09/05/2017,48.066502,48.110001,47.720001,47.835499,47.835499,33758000
10/05/2017,47.811001,47.835499,47.492001,47.742001,47.742001,22920000
11/05/2017,47.564499,47.899502,47.4305,47.794498,47.794498,20622000
12/05/2017,47.892502,47.898998,47.603001,47.757,47.757,24298000
15/05/2017,47.7645,48.134998,47.640999,47.960999,47.960999,26754000
16/05/2017,48.177502,48.294998,48.017502,48.230499,48.230499,22030000
17/05/2017,47.985001,48.0495,47.002998,47.108501,47.108501,48982000
18/05/2017,47.16,47.709,47.063499,47.525002,47.525002,36010000
